timestep,id,left,top,height,width,img_height,img_width,parent
50,75,1463.881918,547.2113286,10,10,1920,2560,74
50,79,1479.554472,580.3984785,10,10,1920,2560,78
50,80,1599.313595,518.1440516,10,10,1920,2560,78
51,202,632.6171835,29.3096818,10,10,1920,2560,0
51,201,2253.055042,1181.318935,10,10,1920,2560,0
51,197,356.9533911,1713.900968,10,10,1920,2560,0
51,196,1774.637441,40.31333584,10,10,1920,2560,0
51,188,968.6421315,1286.279703,10,10,1920,2560,0
51,155,866.2511701,462.9655374,10,10,1920,2560,0
51,149,2299.347924,345.6706147,10,10,1920,2560,148
51,154,2452.384515,454.2817081,10,10,1920,2560,148
51,146,1800.428536,1400.304319,10,10,1920,2560,0
51,143,250.6952552,1277.487896,10,10,1920,2560,0
51,241,120.3549371,303.8168988,10,10,1920,2560,0
51,210,1761.106481,116.3998521,10,10,1920,2560,209
51,213,1770.369169,177.2418409,10,10,1920,2560,209
51,184,1953.665719,664.993755,10,10,1920,2560,183
51,185,1924.662236,667.7098773,10,10,1920,2560,183
51,157,485.6854195,188.4379823,10,10,1920,2560,0
51,172,1241.746875,1174.398169,10,10,1920,2560,171
51,179,559.8119888,1448.489423,10,10,1920,2560,171
51,1,745.6706272,1405.247169,10,10,1920,2560,0
51,9,540.7970248,141.408613,10,10,1920,2560,8
51,10,723.9058007,185.695365,10,10,1920,2560,8
51,34,320.8787838,702.9219493,10,10,1920,2560,0
51,134,907.2128925,834.089844,10,10,1920,2560,132
51,139,940.6713195,1059.404645,10,10,1920,2560,138
51,3,850.5544065,1895.335454,10,10,1920,2560,2
51,4,1206.21061,1827.353731,10,10,1920,2560,2
51,6,1561.589926,328.1011112,10,10,1920,2560,0
51,7,741.3078553,433.6686837,10,10,1920,2560,0
51,14,1400.02771,1028.826951,10,10,1920,2560,13
51,15,1227.909118,1080.849831,10,10,1920,2560,13
51,19,1370.462481,1395.499,10,10,1920,2560,11
51,25,788.8523006,218.5168479,10,10,1920,2560,24
51,28,1481.736864,1003.642195,10,10,1920,2560,0
51,36,1982.729972,552.8140307,10,10,1920,2560,35
51,43,1769.497798,145.2251326,10,10,1920,2560,42
51,44,1650.340461,108.4382424,10,10,1920,2560,42
51,46,1469.184036,84.49470189,10,10,1920,2560,0
51,53,1488.728054,618.4933199,10,10,1920,2560,52
51,55,1899.475776,579.5421723,10,10,1920,2560,54
51,73,1490.716252,632.2706258,10,10,1920,2560,72
51,75,1445.648237,531.8837629,10,10,1920,2560,74
51,79,1478.78502,580.1033092,10,10,1920,2560,78
51,80,1616.04131,503.6891309,10,10,1920,2560,78
52,214,2013.528742,1880.059053,10,10,1920,2560,0
52,202,643.749455,31.90675689,10,10,1920,2560,0
52,201,2244.005279,1140.128955,10,10,1920,2560,0
52,197,343.0275912,1734.288001,10,10,1920,2560,0
52,196,1786.861666,59.23588573,10,10,1920,2560,0
52,188,952.5090569,1309.082903,10,10,1920,2560,0
52,155,869.3824923,474.3570819,10,10,1920,2560,0
52,149,2302.754899,353.1032168,10,10,1920,2560,148
52,154,2469.548874,461.3696568,10,10,1920,2560,148
52,146,1784.961945,1376.704997,10,10,1920,2560,0
52,143,240.7465646,1251.94097,10,10,1920,2560,0
52,241,120.9893753,298.1122644,10,10,1920,2560,0
52,210,1730.918913,137.1568975,10,10,1920,2560,209
52,213,1751.159717,158.3404733,10,10,1920,2560,209
52,184,1919.177028,594.4364225,10,10,1920,2560,183
52,185,1903.221955,673.0524719,10,10,1920,2560,183
52,157,489.416029,191.7435673,10,10,1920,2560,0
52,172,1239.398843,1178.686986,10,10,1920,2560,171
52,179,558.5854017,1443.300645,10,10,1920,2560,171
52,1,756.2705966,1404.50718,10,10,1920,2560,0
52,9,600.5837753,161.3343282,10,10,1920,2560,8
52,10,636.1626694,182.4535375,10,10,1920,2560,8
52,34,323.77262,699.5041149,10,10,1920,2560,0
52,134,913.6394353,832.6717198,10,10,1920,2560,132
52,139,949.9597504,1048.522314,10,10,1920,2560,138
52,3,845.0636232,1890.72128,10,10,1920,2560,2
52,4,1199.928919,1829.060142,10,10,1920,2560,2
52,6,1552.822415,315.0460998,10,10,1920,2560,0
52,7,739.0313153,438.8552743,10,10,1920,2560,0
52,14,1397.211599,1028.099778,10,10,1920,2560,13
52,15,1224.108347,1093.249056,10,10,1920,2560,13
52,19,1380.55587,1406.897218,10,10,1920,2560,11
52,25,794.1309485,230.1310535,10,10,1920,2560,24
52,28,1488.379626,1002.889427,10,10,1920,2560,0
52,36,1999.177934,562.7029951,10,10,1920,2560,35
52,43,1744.467704,182.1883947,10,10,1920,2560,42
52,44,1634.570679,105.5575583,10,10,1920,2560,42
52,46,1464.036133,63.47703548,10,10,1920,2560,0
52,53,1487.04469,616.3130364,10,10,1920,2560,52
52,55,1909.464918,575.8892208,10,10,1920,2560,54
52,73,1491.889116,632.0042374,10,10,1920,2560,72
52,75,1424.05818,505.2175992,10,10,1920,2560,74
52,79,1519.070454,582.7814261,10,10,1920,2560,78
52,80,1618.766761,492.6166496,10,10,1920,2560,78
53,214,2006.026645,1870.784892,10,10,1920,2560,0
53,202,638.1940479,39.5503603,10,10,1920,2560,0
53,201,2249.432938,1114.791663,10,10,1920,2560,0
53,197,331.9778742,1747.428704,10,10,1920,2560,0
53,196,1786.307479,82.53537782,10,10,1920,2560,0
53,188,939.8490099,1324.917614,10,10,1920,2560,0
53,155,888.2223889,469.6547419,10,10,1920,2560,0
53,149,2320.531412,371.6886137,10,10,1920,2560,148
53,154,2471.319278,465.8841857,10,10,1920,2560,148
53,146,1770.110568,1356.884798,10,10,1920,2560,0
53,143,232.3464372,1232.244495,10,10,1920,2560,0
53,241,120.1073853,297.1898677,10,10,1920,2560,0
53,210,1720.175273,151.3530915,10,10,1920,2560,209
53,213,1753.989971,144.4767056,10,10,1920,2560,209
53,184,1927.729113,597.7686418,10,10,1920,2560,183
53,185,1881.204456,683.530059,10,10,1920,2560,183
53,157,487.2652244,192.3896865,10,10,1920,2560,0
53,172,1236.663652,1187.534832,10,10,1920,2560,171
53,179,558.7730951,1443.645036,10,10,1920,2560,171
53,1,744.3739793,1398.851312,10,10,1920,2560,0
53,9,602.9844383,162.1344206,10,10,1920,2560,8
53,10,659.0653822,194.0509599,10,10,1920,2560,8
53,34,320.0195746,700.7205857,10,10,1920,2560,0
53,134,916.0284398,817.2590772,10,10,1920,2560,132
53,139,952.2335625,1048.307161,10,10,1920,2560,138
53,3,837.4282063,1888.604559,10,10,1920,2560,2
53,4,1193.023193,1824.139757,10,10,1920,2560,2
53,6,1532.975881,312.7105786,10,10,1920,2560,0
53,7,735.9535116,434.9606103,10,10,1920,2560,0
53,14,1398.052586,1034.705539,10,10,1920,2560,13
53,15,1225.002149,1092.131848,10,10,1920,2560,13
53,19,1382.008285,1422.293389,10,10,1920,2560,11
53,25,824.2760483,232.6414883,10,10,1920,2560,24
53,28,1513.998867,1003.037651,10,10,1920,2560,0
53,36,2011.01849,569.7024971,10,10,1920,2560,35
53,43,1744.300248,183.4587928,10,10,1920,2560,42
53,46,1461.030538,47.22227808,10,10,1920,2560,0
53,53,1475.288834,603.5093483,10,10,1920,2560,52
53,55,1904.099061,644.2140813,10,10,1920,2560,54
53,73,1493.06198,631.7378491,10,10,1920,2560,72
53,75,1418.929143,485.8366072,10,10,1920,2560,74
53,80,1615.398058,483.814346,10,10,1920,2560,78
54,217,2233.852032,1066.577512,10,10,1920,2560,0
54,218,1147.00775,1897.39912,10,10,1920,2560,0
54,214,2001.765963,1863.30833,10,10,1920,2560,0
54,202,631.5411587,55.5130595,10,10,1920,2560,0
54,201,2291.142437,1093.828279,10,10,1920,2560,0
54,197,334.4381103,1753.979997,10,10,1920,2560,0
54,196,1785.407819,85.27391875,10,10,1920,2560,0
54,188,941.6316238,1335.961193,10,10,1920,2560,0
54,155,886.2936852,491.2131477,10,10,1920,2560,0
54,149,2334.551763,383.1016231,10,10,1920,2560,148
54,154,2487.983762,451.3444654,10,10,1920,2560,148
54,146,1762.057524,1341.966191,10,10,1920,2560,0
54,143,233.0677078,1205.573292,10,10,1920,2560,0
54,241,114.4371573,348.6183081,10,10,1920,2560,0
54,211,1718.492774,157.0199758,10,10,1920,2560,210
54,212,1761.882687,152.2354622,10,10,1920,2560,210
54,213,1781.925469,113.9337468,10,10,1920,2560,209
54,184,1934.508921,610.1167135,10,10,1920,2560,183
54,185,1857.933975,687.0625367,10,10,1920,2560,183
54,157,484.0377733,190.2695775,10,10,1920,2560,0
54,172,1239.838274,1192.21277,10,10,1920,2560,171
54,179,559.5400735,1444.172221,10,10,1920,2560,171
54,1,765.782106,1383.778975,10,10,1920,2560,0
54,9,603.6298178,203.7495504,10,10,1920,2560,8
54,10,679.8272649,201.6765645,10,10,1920,2560,8
54,34,319.9380567,701.9791988,10,10,1920,2560,0
54,134,945.1995577,813.8678599,10,10,1920,2560,132
54,139,967.0739723,1049.690478,10,10,1920,2560,138
54,3,831.7643889,1884.610597,10,10,1920,2560,2
54,4,1181.188288,1825.738239,10,10,1920,2560,2
54,6,1510.203567,307.9273396,10,10,1920,2560,0
54,7,740.7104733,432.2672126,10,10,1920,2560,0
54,14,1393.409723,1037.770469,10,10,1920,2560,13
54,15,1186.301276,1162.321696,10,10,1920,2560,13
54,19,1382.320529,1434.9275,10,10,1920,2560,11
54,25,840.0691973,243.7026107,10,10,1920,2560,24
54,28,1547.82052,999.1318833,10,10,1920,2560,0
54,36,2010.130762,582.9963022,10,10,1920,2560,35
54,43,1733.653779,182.8514301,10,10,1920,2560,42
54,46,1452.531799,44.28684719,10,10,1920,2560,0
54,53,1438.272197,599.3828894,10,10,1920,2560,52
54,55,1902.871464,637.5289562,10,10,1920,2560,54
54,73,1494.234844,631.4714607,10,10,1920,2560,72
54,75,1415.660483,471.5306173,10,10,1920,2560,74
54,80,1608.608139,459.023767,10,10,1920,2560,78
55,217,2233.987277,1058.948715,10,10,1920,2560,0
55,218,1192.969563,1889.679947,10,10,1920,2560,0
55,214,2003.037012,1861.621965,10,10,1920,2560,0
55,202,634.2209651,94.39422954,10,10,1920,2560,0
55,201,2283.106106,1091.036403,10,10,1920,2560,0
55,197,349.2756703,1754.843386,10,10,1920,2560,0
55,196,1798.708118,80.6131916,10,10,1920,2560,0
55,188,928.1246852,1336.002131,10,10,1920,2560,0
55,155,891.6080888,488.5826475,10,10,1920,2560,0
55,149,2341.214114,402.4151938,10,10,1920,2560,148
55,154,2496.409264,448.4361276,10,10,1920,2560,148
55,146,1741.93121,1304.499863,10,10,1920,2560,0
55,143,240.7180998,1189.186649,10,10,1920,2560,0
55,242,113.359427,376.3710314,10,10,1920,2560,241
55,243,123.712415,304.7676373,10,10,1920,2560,241
55,212,1765.106883,155.9037284,10,10,1920,2560,210
55,213,1799.010026,116.8187268,10,10,1920,2560,209
55,184,1948.121146,626.6680241,10,10,1920,2560,183
55,185,1857.143762,687.2229611,10,10,1920,2560,183
55,157,484.1724278,192.4453902,10,10,1920,2560,0
55,172,1239.412231,1184.979267,10,10,1920,2560,171
55,179,563.9081586,1447.420147,10,10,1920,2560,171
55,1,785.5891318,1365.97009,10,10,1920,2560,0
55,9,533.3559552,158.2424517,10,10,1920,2560,8
55,10,681.1770041,203.1983135,10,10,1920,2560,8
55,34,324.2587788,702.1523082,10,10,1920,2560,0
55,134,962.387136,798.7867745,10,10,1920,2560,132
55,139,993.2996665,1063.167385,10,10,1920,2560,138
55,3,828.0509324,1872.443528,10,10,1920,2560,2
55,4,1174.742096,1815.390105,10,10,1920,2560,2
55,6,1488.840727,308.8980657,10,10,1920,2560,0
55,7,740.9986322,437.9176217,10,10,1920,2560,0
55,14,1386.835025,1042.292064,10,10,1920,2560,13
55,15,1167.140507,1154.07683,10,10,1920,2560,13
55,19,1385.527252,1448.387283,10,10,1920,2560,11
55,25,837.2026551,256.6870841,10,10,1920,2560,24
55,28,1563.962323,997.2530951,10,10,1920,2560,0
55,36,2034.602186,604.0042507,10,10,1920,2560,35
55,43,1732.334628,171.609095,10,10,1920,2560,42
55,46,1454.44508,39.07657542,10,10,1920,2560,0
55,53,1423.777606,584.738055,10,10,1920,2560,52
55,55,1863.095963,678.4288581,10,10,1920,2560,54
55,73,1369.746147,545.7545883,10,10,1920,2560,72
55,75,1426.434387,457.7540449,10,10,1920,2560,74
55,80,1599.067171,446.2047387,10,10,1920,2560,78
56,217,2236.851065,1047.038013,10,10,1920,2560,0
56,218,1208.546381,1883.679362,10,10,1920,2560,0
56,214,2002.004448,1865.656753,10,10,1920,2560,0
56,202,625.4279654,119.2130051,10,10,1920,2560,0
56,197,363.7988216,1778.467014,10,10,1920,2560,0
56,196,1800.223667,79.73248199,10,10,1920,2560,0
56,188,929.1136117,1345.312688,10,10,1920,2560,0
56,150,2334.406729,416.5271681,10,10,1920,2560,149
56,151,2334.00403,381.656699,10,10,1920,2560,149
56,154,2519.392861,439.0831222,10,10,1920,2560,148
56,146,1714.054735,1279.987816,10,10,1920,2560,0
56,143,226.6022494,1167.335768,10,10,1920,2560,0
56,242,88.80295751,387.4182909,10,10,1920,2560,241
56,243,127.4057201,308.5657645,10,10,1920,2560,241
56,212,1719.739278,173.4926723,10,10,1920,2560,210
56,185,1856.353548,687.3833856,10,10,1920,2560,183
56,157,488.7652072,192.8971119,10,10,1920,2560,0
56,172,1244.840462,1182.819901,10,10,1920,2560,171
56,179,562.7172044,1441.560128,10,10,1920,2560,171
56,1,794.3405294,1343.659037,10,10,1920,2560,0
56,9,534.6507422,147.9115773,10,10,1920,2560,8
56,10,721.542581,204.0552755,10,10,1920,2560,8
56,34,320.473887,704.6296935,10,10,1920,2560,0
56,134,975.589838,784.5232884,10,10,1920,2560,132
56,139,1010.026037,1072.676361,10,10,1920,2560,138
56,3,824.7371527,1868.817334,10,10,1920,2560,2
56,4,1129.819484,1796.365963,10,10,1920,2560,2
56,6,1466.912073,316.2648185,10,10,1920,2560,0
56,7,735.8514343,437.8845354,10,10,1920,2560,0
56,14,1381.190489,1045.182213,10,10,1920,2560,13
56,15,1167.132763,1156.508499,10,10,1920,2560,13
56,19,1386.037462,1456.018403,10,10,1920,2560,11
56,25,849.9829907,270.814791,10,10,1920,2560,24
56,28,1588.480523,993.3104238,10,10,1920,2560,0
56,36,2024.839447,588.2495772,10,10,1920,2560,35
56,43,1731.718039,172.3010839,10,10,1920,2560,42
56,46,1451.464535,42.2887569,10,10,1920,2560,0
56,53,1411.883716,581.2026133,10,10,1920,2560,52
56,55,1859.14436,671.6306346,10,10,1920,2560,54
56,73,1366.303496,542.3496271,10,10,1920,2560,72
56,75,1433.663812,441.9404518,10,10,1920,2560,74
56,80,1591.259411,434.4356692,10,10,1920,2560,78
57,217,2267.546319,1070.526581,10,10,1920,2560,0
57,218,1224.592442,1875.441611,10,10,1920,2560,0
57,214,1999.496125,1859.650595,10,10,1920,2560,0
57,202,625.3557221,120.3807892,10,10,1920,2560,0
57,197,374.2386296,1781.92977,10,10,1920,2560,0
57,196,1795.674142,60.01682463,10,10,1920,2560,0
57,188,937.8229166,1365.648623,10,10,1920,2560,0
57,150,2294.073961,484.3949697,10,10,1920,2560,149
57,151,2345.696309,428.341924,10,10,1920,2560,149
57,154,2528.228753,425.2291857,10,10,1920,2560,148
57,146,1697.670394,1266.188225,10,10,1920,2560,0
57,143,215.8175966,1152.324633,10,10,1920,2560,0
57,242,72.50101004,408.4191996,10,10,1920,2560,241
57,243,141.8084164,297.5967332,10,10,1920,2560,241
57,212,1716.914764,176.5347514,10,10,1920,2560,210
57,185,1950.987923,642.0024489,10,10,1920,2560,183
57,157,488.7061912,194.0129944,10,10,1920,2560,0
57,172,1256.820246,1166.876176,10,10,1920,2560,171
57,179,569.8304874,1447.674894,10,10,1920,2560,171
57,1,805.9929473,1331.706763,10,10,1920,2560,0
57,9,530.1001196,148.1795975,10,10,1920,2560,8
57,10,724.4432169,205.5505989,10,10,1920,2560,8
57,34,319.9878629,702.1478857,10,10,1920,2560,0
57,134,996.7302698,765.2786745,10,10,1920,2560,132
57,139,1020.774141,1078.807134,10,10,1920,2560,138
57,3,821.7084517,1855.63658,10,10,1920,2560,2
57,4,1109.961512,1799.932838,10,10,1920,2560,2
57,6,1465.339678,324.3393026,10,10,1920,2560,0
57,7,736.1215368,439.4723772,10,10,1920,2560,0
57,14,1372.025528,1045.849599,10,10,1920,2560,13
57,15,1163.129207,1144.596879,10,10,1920,2560,13
57,19,1393.582519,1471.192382,10,10,1920,2560,11
57,25,853.0778414,280.4559323,10,10,1920,2560,24
57,28,1608.716955,989.6994596,10,10,1920,2560,0
57,36,2020.481869,599.8744639,10,10,1920,2560,35
57,43,1731.10145,172.9930728,10,10,1920,2560,42
57,46,1439.323083,42.89223689,10,10,1920,2560,0
57,53,1414.448269,579.487217,10,10,1920,2560,52
57,55,1859.792415,672.5465985,10,10,1920,2560,54
57,73,1362.860846,538.9446658,10,10,1920,2560,72
57,75,1454.254453,405.4820155,10,10,1920,2560,74
57,80,1583.435792,418.1261497,10,10,1920,2560,78
58,217,2272.491106,1069.901284,10,10,1920,2560,0
58,218,1247.804459,1872.058695,10,10,1920,2560,0
58,214,1996.275146,1850.859093,10,10,1920,2560,0
58,202,607.8500009,139.8377365,10,10,1920,2560,0
58,197,384.4961692,1794.539178,10,10,1920,2560,0
58,196,1797.767969,52.55722676,10,10,1920,2560,0
58,188,952.5960514,1377.532081,10,10,1920,2560,0
58,150,2292.446083,487.1341954,10,10,1920,2560,149
58,151,2344.314182,436.1979867,10,10,1920,2560,149
58,154,2506.154262,436.064662,10,10,1920,2560,148
58,146,1664.42099,1217.082818,10,10,1920,2560,0
58,143,222.915864,1135.859578,10,10,1920,2560,0
58,242,69.94687922,426.7116957,10,10,1920,2560,241
58,243,157.8287945,283.9726132,10,10,1920,2560,241
58,212,1710.990987,181.9659506,10,10,1920,2560,210
58,185,1951.130738,634.8245175,10,10,1920,2560,183
58,157,487.28498,194.1644842,10,10,1920,2560,0
58,172,1246.098033,1196.986035,10,10,1920,2560,171
58,179,566.0028799,1443.75037,10,10,1920,2560,171
58,1,801.2607083,1321.165939,10,10,1920,2560,0
58,9,529.3882027,148.2410935,10,10,1920,2560,8
58,10,727.3438529,207.0459223,10,10,1920,2560,8
58,34,314.2547838,701.4071995,10,10,1920,2560,0
58,134,1024.131856,747.299954,10,10,1920,2560,132
58,139,1018.22386,1107.793128,10,10,1920,2560,138
58,3,814.8787698,1831.129425,10,10,1920,2560,2
58,4,1084.065657,1796.039101,10,10,1920,2560,2
58,6,1467.775653,317.532258,10,10,1920,2560,0
58,7,732.7538449,435.5584304,10,10,1920,2560,0
58,14,1363.46518,1051.497537,10,10,1920,2560,13
58,15,1157.262037,1154.946804,10,10,1920,2560,13
58,19,1396.498719,1476.810762,10,10,1920,2560,11
58,25,858.9939002,290.8068593,10,10,1920,2560,24
58,28,1618.757478,981.5671084,10,10,1920,2560,0
58,36,2014.03167,588.7950437,10,10,1920,2560,35
58,43,1743.313722,221.8045326,10,10,1920,2560,42
58,53,1427.064648,584.49604,10,10,1920,2560,52
58,55,1861.441539,669.3183901,10,10,1920,2560,54
58,73,1359.418195,535.5397045,10,10,1920,2560,72
58,75,1464.745838,389.3494088,10,10,1920,2560,74
58,81,1594.807373,449.3693102,10,10,1920,2560,80
58,82,1566.656916,387.702262,10,10,1920,2560,80
59,219,790.521344,17.30221059,10,10,1920,2560,0
59,217,2324.799233,1100.706688,10,10,1920,2560,0
59,218,1263.147434,1874.388469,10,10,1920,2560,0
59,214,1989.537869,1836.65074,10,10,1920,2560,0
59,202,586.5394368,151.6104271,10,10,1920,2560,0
59,197,397.9347798,1800.113365,10,10,1920,2560,0
59,196,1784.370077,40.42111052,10,10,1920,2560,0
59,188,950.1377024,1403.925377,10,10,1920,2560,0
59,150,2384.46595,529.0276768,10,10,1920,2560,149
59,151,2340.30005,444.4705831,10,10,1920,2560,149
59,154,2525.025834,419.2893722,10,10,1920,2560,148
59,146,1651.965854,1253.649362,10,10,1920,2560,0
59,143,229.258774,1127.201243,10,10,1920,2560,0
59,242,60.83534083,461.3904459,10,10,1920,2560,241
59,243,155.7393159,283.2363393,10,10,1920,2560,241
59,212,1713.29039,186.3481602,10,10,1920,2560,210
59,185,1947.465922,637.5511048,10,10,1920,2560,183
59,157,488.1919912,195.2375003,10,10,1920,2560,0
59,172,1232.567757,1202.525819,10,10,1920,2560,171
59,179,566.5350763,1444.571874,10,10,1920,2560,171
59,1,801.6191353,1293.26686,10,10,1920,2560,0
59,9,570.6157283,255.4191206,10,10,1920,2560,8
59,10,740.9784231,186.6332671,10,10,1920,2560,8
59,34,313.958482,701.5886989,10,10,1920,2560,0
59,134,1037.931934,748.4486635,10,10,1920,2560,132
59,139,1028.288621,1118.810169,10,10,1920,2560,138
59,3,812.4942066,1823.236543,10,10,1920,2560,2
59,4,1072.149283,1781.154322,10,10,1920,2560,2
59,6,1475.102371,314.7829366,10,10,1920,2560,0
59,7,736.3941323,438.9447183,10,10,1920,2560,0
59,14,1358.117009,1056.64973,10,10,1920,2560,13
59,15,1149.34649,1161.627312,10,10,1920,2560,13
59,19,1395.685251,1490.282195,10,10,1920,2560,11
59,25,878.5949497,313.7012336,10,10,1920,2560,24
59,28,1632.540341,979.5415497,10,10,1920,2560,0
59,36,2028.829643,607.0374742,10,10,1920,2560,35
59,43,1743.188529,224.3396872,10,10,1920,2560,42
59,53,1436.147028,581.8393319,10,10,1920,2560,52
59,55,1859.490247,672.4117426,10,10,1920,2560,54
59,73,1355.975544,532.1347433,10,10,1920,2560,72
59,75,1475.302772,353.7467886,10,10,1920,2560,74
59,83,1578.028497,418.9454224,10,10,1920,2560,82
59,86,1550.828222,360.2896881,10,10,1920,2560,82
60,219,805.6632954,19.09168376,10,10,1920,2560,0
60,217,2332.575758,1112.625658,10,10,1920,2560,0
60,218,1282.784879,1858.172087,10,10,1920,2560,0
60,214,2001.029353,1840.965823,10,10,1920,2560,0
60,202,597.8304913,166.6668862,10,10,1920,2560,0
60,197,408.7157136,1800.366123,10,10,1920,2560,0
60,196,1785.411684,33.22233811,10,10,1920,2560,0
60,189,962.8956734,1407.245369,10,10,1920,2560,188
60,190,1006.929614,1427.549632,10,10,1920,2560,188
60,150,2383.330413,527.9224459,10,10,1920,2560,149
60,151,2349.883856,438.6571305,10,10,1920,2560,149
60,154,2544.608664,421.73497,10,10,1920,2560,148
60,146,1644.72972,1249.224496,10,10,1920,2560,0
60,143,237.9234858,1100.633604,10,10,1920,2560,0
60,242,61.56730552,469.8622591,10,10,1920,2560,241
60,243,126.8829436,232.7157332,10,10,1920,2560,241
60,212,1714.851854,191.4847705,10,10,1920,2560,210
60,185,1958.396665,667.304902,10,10,1920,2560,183
60,157,488.2766801,195.618956,10,10,1920,2560,0
60,172,1236.955305,1227.14075,10,10,1920,2560,171
60,179,564.6911197,1443.740635,10,10,1920,2560,171
60,1,813.3963147,1262.090771,10,10,1920,2560,0
60,9,577.687831,266.3472029,10,10,1920,2560,8
60,10,711.3471238,186.572935,10,10,1920,2560,8
60,34,322.4495842,704.3368463,10,10,1920,2560,0
60,134,1037.109579,748.8482037,10,10,1920,2560,132
60,139,1024.241801,1138.671988,10,10,1920,2560,138
60,3,809.6456598,1815.143688,10,10,1920,2560,2
60,4,1091.400988,1762.709954,10,10,1920,2560,2
60,7,736.2939106,438.6854503,10,10,1920,2560,0
60,14,1365.649614,1063.786151,10,10,1920,2560,13
60,15,1148.61764,1182.06629,10,10,1920,2560,13
60,19,1395.33623,1505.901651,10,10,1920,2560,11
60,25,896.8089222,345.3372245,10,10,1920,2560,24
60,28,1634.031797,956.0709537,10,10,1920,2560,0
60,36,2032.615368,630.4229329,10,10,1920,2560,35
60,43,1731.914835,262.2364937,10,10,1920,2560,42
60,53,1458.837704,595.7525735,10,10,1920,2560,52
60,55,1870.827219,665.3862223,10,10,1920,2560,54
60,73,1352.532894,528.729782,10,10,1920,2560,72
60,75,1475.527146,317.1366255,10,10,1920,2560,74
60,83,1562.212472,412.9079589,10,10,1920,2560,82
60,86,1547.243722,337.1477892,10,10,1920,2560,82
61,219,825.0802674,30.68410998,10,10,1920,2560,0
61,218,1294.232996,1831.242329,10,10,1920,2560,0
61,214,1996.266129,1836.708085,10,10,1920,2560,0
61,202,589.853025,190.9687442,10,10,1920,2560,0
61,197,420.4400128,1813.025643,10,10,1920,2560,0
61,196,1785.841997,32.95652468,10,10,1920,2560,0
61,189,943.5619741,1430.033203,10,10,1920,2560,188
61,190,1019.750965,1456.824695,10,10,1920,2560,188
61,150,2339.172376,435.5581974,10,10,1920,2560,149
61,151,2344.141173,373.8524341,10,10,1920,2560,149
61,154,2544.385047,446.5828783,10,10,1920,2560,148
61,146,1604.932814,1244.154971,10,10,1920,2560,0
61,143,246.6564904,1081.472904,10,10,1920,2560,0
61,242,70.56653848,480.9460666,10,10,1920,2560,241
61,243,106.5024268,210.2679965,10,10,1920,2560,241
61,212,1713.149595,191.5062099,10,10,1920,2560,210
61,186,1975.093526,674.3514971,10,10,1920,2560,185
61,187,1961.850569,642.2248238,10,10,1920,2560,185
61,157,487.9318046,191.5318282,10,10,1920,2560,0
61,172,1230.414574,1241.812967,10,10,1920,2560,171
61,179,570.5130093,1449.152153,10,10,1920,2560,171
61,1,803.6794708,1263.665386,10,10,1920,2560,0
61,9,581.3097618,278.5768953,10,10,1920,2560,8
61,10,689.368864,182.6236347,10,10,1920,2560,8
61,34,322.4641947,704.6091579,10,10,1920,2560,0
61,134,1025.348034,719.8395968,10,10,1920,2560,132
61,139,1004.229522,1173.234215,10,10,1920,2560,138
61,3,809.0433785,1804.890537,10,10,1920,2560,2
61,4,1095.555437,1750.733369,10,10,1920,2560,2
61,7,738.1257415,439.1009245,10,10,1920,2560,0
61,14,1374.174119,1078.090438,10,10,1920,2560,13
61,15,1139.643374,1184.61699,10,10,1920,2560,13
61,19,1394.310079,1526.855052,10,10,1920,2560,11
61,25,916.9841338,364.7490503,10,10,1920,2560,24
61,28,1645.365991,953.8832929,10,10,1920,2560,0
61,36,2056.872226,642.8813615,10,10,1920,2560,35
61,43,1742.716535,264.3117549,10,10,1920,2560,42
61,53,1452.157387,587.2321901,10,10,1920,2560,52
61,55,1868.980718,664.4206937,10,10,1920,2560,54
61,73,1349.090243,525.3248208,10,10,1920,2560,72
61,75,1460.925053,315.3223447,10,10,1920,2560,74
61,83,1562.212472,412.9079589,10,10,1920,2560,82
61,87,1538.537715,329.4575217,10,10,1920,2560,86
61,90,1499.332511,301.6973637,10,10,1920,2560,86
62,222,1008.78528,1897.457675,10,10,1920,2560,0
62,219,843.9547874,32.42380288,10,10,1920,2560,0
62,218,1313.120898,1811.97826,10,10,1920,2560,0
62,214,1995.229596,1789.616373,10,10,1920,2560,0
62,202,592.2606264,213.0706229,10,10,1920,2560,0
62,197,441.1152262,1836.784086,10,10,1920,2560,0
62,196,1796.088591,39.11552185,10,10,1920,2560,0
62,189,974.3295063,1448.399553,10,10,1920,2560,188
62,190,1032.452785,1452.331907,10,10,1920,2560,188
62,150,2339.448802,411.6270335,10,10,1920,2560,149
62,151,2332.321604,380.105193,10,10,1920,2560,149
62,146,1625.320543,1254.416176,10,10,1920,2560,0
62,143,248.0084547,1053.487916,10,10,1920,2560,0
62,242,78.39778627,494.2071119,10,10,1920,2560,241
62,243,106.22381,199.0085283,10,10,1920,2560,241
62,212,1710.661704,201.6578942,10,10,1920,2560,210
62,186,1980.22829,668.411147,10,10,1920,2560,185
62,187,1942.5805,601.7289597,10,10,1920,2560,185
62,157,490.9012567,193.7311798,10,10,1920,2560,0
62,172,1231.00054,1257.368226,10,10,1920,2560,171
62,179,566.540649,1447.377177,10,10,1920,2560,171
62,1,814.8653699,1235.417474,10,10,1920,2560,0
